,index,patient5,patient6,patient7
398,BCL2L15,0.6626758480515342,0.44528232494467435,0.407828429475
399,SYCP1,0.8378442972155256,0.3197676229587747,0.5468274256840885
400,NGF,0.8220906158787205,0.8493029131981633,0.9631572438395192
401,TSPAN2,0.09548331208761784,0.18001325380116273,0.15270736355836156
402,CASQ2,0.599360267194372,0.12951569954672681,0.9211847143111447
403,CD2,0.7196936368296272,0.28752096621139167,0.033973241665036236
404,IGSF3,0.09268227981204324,0.883852418671246,0.3455550951107662
405,SLC22A15,0.9777183212753247,0.5205110497230436,0.6160597752695139
406,ATP1A1,0.3394745181447999,0.07829984409752555,0.8157398701445435
407,CD101,0.3117738473361322,0.2993228951565553,0.7129417793447889
408,VTCN1,0.6977358465094939,0.7330916814390699,0.5813442338305986
409,MAN1A2,0.980868860164274,0.8173546702833309,0.7378141210962583
410,LOC101929099,0.07191727535386871,0.12857582554166058,0.6280847243402798
411,SPAG17,0.18640861465966196,0.8969386902671544,0.8267081069790576
412,HAO2,0.13311885898976195,0.14119889065323699,0.02680529705078505
413,WARS2,0.2395241387237218,0.39920704191508394,0.3140573341333863
414,FAM72B,0.652634711831697,0.7815427790350931,0.6365281268829684
415,SRGAP2-AS1,0.1960458909359214,0.8237324814743779,0.7878047264298524
416,LINC00623,0.6382083599914204,0.880837590708553,0.046637475897800984
417,LINC00869,0.6154348414624013,0.38734478721991994,0.8719027871796675
418,LIX1L,0.3320508692321392,0.9994041983261028,0.011956938130789796
419,PDE4DIP,0.8976024579297306,0.41867810085761925,0.44720948774266756
420,RNF115,0.6178856585876881,0.8542378586546314,0.7064511829664956
421,NOTCH2NL,0.9006075450702137,0.9723465791963843,0.4765032364802215
422,SEC22B,0.23661345059372973,0.2792457747946554,0.7206575033998309
423,FMO5,0.9022026826671542,0.7652944880056077,0.7874485830192578
424,NBPF12,0.7728625938062802,0.4278607723369282,0.30172685030162527
425,NBPF11,0.14552010234306856,0.11694768561701918,0.6940432718923454
426,LOC101927468,0.6486859447237537,0.4096232373120223,0.765851569990022
427,LINC00624,0.04849034142160735,0.8558381056513993,0.05515993453245338
428,BCL9,0.012624392860461242,0.6375947954699238,0.0451615743869771
429,GPR89B,0.7061658045149978,0.19793261179604282,0.6551789310388212
430,FAM231D,0.8367838960199211,0.5680383192829784,0.5091856304469385
431,PPIAL4B+PPIAL4C,0.7469203116245925,0.4726597652644672,0.7999578005230871
432,LOC388692,0.09965094356748772,0.2755065723116974,0.9671611292308904
433,ENSA,0.8795722440253462,0.8207543052812007,0.29116069290437485
434,TARS2,0.7772560175810207,0.684623575794494,0.18831362285530273
435,VPS45,0.6042667702493922,0.04162482724792993,0.4963801979331919
436,CTSS,0.7831863121560293,0.9068559107327495,0.46528206793450566
437,RPRD2,0.3590344032668129,0.5414444126206962,0.4126549285331266
438,TUFT1,0.28610350649149974,0.9448762852956436,0.01433672506632544
439,ZNF687,0.38490307817555747,0.5303411591162192,0.6101270348046154
440,POGZ,0.2784693354155081,0.2644132050468665,0.37014489856020316
441,SNX27,0.22722870439756815,0.17963464635470394,0.9048456761499765
442,RORC,0.1354859874677503,0.1984272841879916,0.17946315613683472
443,FLG-AS1,0.3975897813292917,0.2379897982204655,0.8647129037202345
444,CHTOP,0.1630451090672027,0.046401351774328914,0.7932457507110703
445,NUP210L,0.2321130317700295,0.02336238305832683,0.7173777203938063
446,GATAD2B,0.06911079268920006,0.21833800365605227,0.010200743209578422
447,KCNN3,0.679405830333639,0.7925967499791584,0.6029480510781506
448,PBXIP1,0.9166544932893931,0.43368506027010445,0.3178896514488573
449,IL6R,0.023942610072116177,0.5799883007518805,0.8353704253082572
450,EFNA3,0.6939094250848059,0.6961763914983548,0.8344900777776952
451,LMNA,0.4937732041104286,0.6164735861118762,0.35956614408433074
452,MSTO1,0.26226599851400956,0.46399104091757337,0.5289126421120699
453,ASH1L,0.2692375295728543,0.6281575978296178,0.6393798917039645
454,MSTO2P,0.6860640708328184,0.9815137837712622,0.9980820613100403
455,SYT11,0.5655092271872918,0.16848621917617568,0.6150082913558008
456,MIR7851,0.7559311204080419,0.19323356341866926,0.40754921540668787
457,IQGAP3,0.33633484564018956,0.4066839294407034,0.8892912076777895
458,LRRC71,0.7327484293377429,0.4133877463770681,0.23359711996888832
459,PRCC,0.2592286766592441,0.1266021909434526,0.9535240814248127
460,FCRL4,0.5282098753568377,0.7057266263361344,0.6014626793713327
461,CD5L,0.8269755321413748,0.07814419807869155,0.8947891065321267
462,IFI16,0.34393358006064034,0.37985413062499374,0.5198183626865789
463,SPTA1,0.5521206985836161,0.8841735786663617,0.9725919100163252
464,COPA,0.3019209229836851,0.5309020633841744,0.3063857288268713
465,KCNJ10,0.15940689556875287,0.2755684926173665,0.8176391956502558
466,IGSF9,0.6191319576149832,0.7912102419544987,0.5998710485902208
467,CASQ1,0.6799639038118757,0.41357638561063503,0.4482996458461037
468,FCRL6,0.11885388273196962,0.4772158413503661,0.3394555300422253
469,CD244,0.4013433878606406,0.3067342100456706,0.8952118242487007
470,PFDN2,0.9289024567926092,0.5793862295572502,0.2745145410349745
471,NOS1AP,0.1551185079781643,0.7716568813108267,0.8868848872642981
472,ATF6,0.7449394582965161,0.6446721332132187,0.5780914481701466
473,NUF2,0.8967254542432307,0.37568607632216244,0.695808152554782
474,RGS5,0.02009611491856078,0.9146594593509499,0.7256083917009087
475,DDR2,0.26917434988450906,0.15966882410654948,0.25071581777540375
476,RXRG,0.6752061574645184,0.5303464496806294,0.27510465440478826
477,LMX1A,0.42865412821294857,0.00882884132886308,0.33888126933183094
478,LOC400794,0.85535044965055,0.7584002450101743,0.8940395513115027
479,FMO9P,0.8624901043997125,0.16471787536175975,0.69446749971054
480,UCK2,0.31477425303380124,0.6211525241621256,0.2537560160172456
481,FAM78B,0.1867354719753811,0.4355693317477386,0.736742186720703
482,MAEL,0.25552932442857834,0.2510994660179865,0.0006891498331379475
483,POU2F1,0.151839884137835,0.4235396305616448,0.848800453806103
484,RCSD1,0.30685914477840714,0.5812173712173063,0.4196579121171059
485,DCAF6,0.29818643640537945,0.725444862079874,0.3566255640893775
486,MPC2,0.104970751743242,0.6306273217370414,0.01694501258229253
487,TIPRL,0.15244902283337824,0.8227592950375288,0.9282528454099991
488,DPT,0.6827964727469422,0.6169147706201358,0.7876339108129037
489,BLZF1,0.3144765633888301,0.911815643381099,0.47378436350557385
490,ATP1B1,0.6137524567531313,0.8920914585144424,0.847167591120967
491,NME7,0.5183972646312983,0.27992075545780803,0.9143661367459271
492,LINC00970,0.7439753204316001,0.009172129533438489,0.44802368329148
493,PRRX1,0.6480133807756407,0.3866964581511503,0.2914944139634015
494,KIFAP3,0.5497345130557428,0.8212991298543952,0.33857338164219963
495,METTL11B,0.07593033297092844,0.2652085487010364,0.6640065797611462
496,FMO4,0.7594388125722845,0.18476136422057898,0.446209836896601
497,VAMP4,0.7393216366362052,0.34238031362401355,0.5810621561113819
498,FMO2,0.1728219661107664,0.7352478425182225,0.09513602954694189
499,SLC9C2,0.24103909531875978,0.1686624495439737,0.7982499814463322
500,DARS2,0.39830923280730424,0.3480401456919653,0.4446010372494108
501,RC3H1,0.18110875067683518,0.2636363746368211,0.33260793354446494
502,LOC100506023,0.12069242209686115,0.2387703097607864,0.18353515954676014
503,RABGAP1L,0.2310434703976778,0.9650414998256039,0.448589084800496
504,CACYBP,0.17473610030106645,0.8810479612847615,0.9071811590913524
505,TNR,0.5752549972772109,0.8757810966575732,0.07172745350054177
506,PAPPA2,0.9895500884083224,0.20236138940354598,0.3898990123893573
507,ASTN1,0.5434365005174597,0.051042683668281796,0.3313949382958562
508,LOC730102,0.5117616671045208,0.20783850259992798,0.7165371778472288
509,ABL2,0.14345335991650732,0.7537355128073606,0.24748330146740316
510,FAM20B,0.3247774952423451,0.8632673076526618,0.4403783729897014
511,RALGPS2,0.42646056686695555,0.040386019219391445,0.6719990480888847
512,TDRD5,0.9868835371729978,0.3013974881530219,0.769478567275926
513,AXDND1,0.82252510229163,0.9260630730177732,0.6552875536556718
514,LHX4,0.8430180184147901,0.6396057277769285,0.4082723776587346
515,TOR1AIP2,0.2268924733992893,0.570502824548418,0.4636482457759108
516,CEP350,0.2973807844419011,0.5514317063391361,0.15111071141121657
517,MR1,0.08862329880199937,0.2162596618602386,0.2772436326281835
518,XPR1,0.6535475236089202,0.520203537305689,0.6985000043105177
519,CACNA1E,0.7882428841880798,0.0950383328064136,0.688917187243965
520,LINC01344,0.7392569617076795,0.5494227635537864,0.218305254838425
521,LAMC1,0.3548768770347065,0.9897685325110455,0.9446743353042745
522,DHX9,0.25199261257506367,0.9467310517204186,0.3054536326070789
523,NMNAT2,0.3456080562816435,0.2739923966372353,0.688648412931536
524,RGL1,0.9548102551590216,0.1423847842108954,0.6532448365969573
525,TSEN15,0.6152067041713645,0.29470448179012665,0.04054304758965299
526,EDEM3,0.9387295733076852,0.5513504326586575,0.23026251193834435
527,FAM129A,0.7993518822496279,0.3516970335395969,0.9783516894927182
528,SWT1,0.8875339368344755,0.8347640122388742,0.7150211985423004
529,C1orf27,0.3714812251461672,0.6119398150490386,0.3925846944769834
530,HMCN1,0.1671588557465955,0.08755485924007067,0.24654375872482226
531,RNU6-72P,0.4895849007443278,0.6719966950850459,0.6757991424327938
532,MIR548F1,0.8325891008658399,0.2245253330157504,0.7967309906548385
533,PLA2G4A,0.14312046592094974,0.15943714370214346,0.12182894197330241
534,LOC440704,0.3383982936500636,0.5323420497819048,0.8611448441946631
535,BRINP3,0.6203811090092635,0.7608705596146771,0.9558485115703786
536,LINC01351,0.9377691076276616,0.41299051881057625,0.35801053263889104
537,RGS18,0.3816773447163154,0.25066291370553007,0.5308978503712984
538,CDC73,0.4235174415876558,0.44953115440203295,0.9388519995538217
539,GLRX2,0.7958548545224776,0.052350936655027436,0.9227611738847785
540,CFHR4,0.6907928411238325,0.09529554764841763,0.5184582576250923
541,KCNT2,0.5684189169584843,0.21914166768053078,0.04978066149131133
542,DENND1B,0.09479256233661748,0.5532144306094755,0.8342369667288427
543,CRB1,0.1252010118829796,0.5519914999241433,0.24535197099527017
544,PTPRC,0.5383284546145471,0.7323955881896785,0.08193492638500155
545,MIR181A1HG,0.6473463870014886,0.032186686141547405,0.04646106604311029
546,LINC01222,0.6800910369049253,0.4968142655654675,0.4443442488375621
547,NR5A2,0.41921181036616084,0.7148751994410337,0.16437965265408172
548,CACNA1S,0.7982913648571364,0.21481262237989684,0.776480200700736
549,IGFN1,0.8017926606654527,0.6217107148554917,0.1990916941067793
550,CAMSAP2,0.1848473333142414,0.9982087581810036,0.9738701843258882
551,KIF14,0.8903362554210152,0.02606023660668544,0.694906984400633
552,IPO9-AS1,0.08513233599708736,0.7664385458604701,0.5964029934975074
553,CSRP1,0.6116917970538305,0.13575537695525575,0.9441632583109096
554,NAV1,0.9369210639444279,0.028527472719379388,0.005986700726247407
555,ELF3,0.2156312143288146,0.5292751329532509,0.5998120932000933
556,ARL8A,0.3829501598179389,0.5667828188396133,0.9213487279224329
557,LGR6,0.9025378058343299,0.6158750170877771,0.29248517830762333
558,IPO9,0.7700952443858767,0.6460384958574327,0.46466027796517084
559,KDM5B,0.6711712730045734,0.7842778219427607,0.49472159034503727
560,PPFIA4,0.05715232921843949,0.5076561718842918,0.14912244702323607
561,SYT2,0.12717142267960013,0.320868509113563,0.16791346446961397
562,PLEKHA6,0.34087039220358384,0.31105096731334125,0.9352127172791291
563,SOX13,0.2976931651141197,0.6190182676567894,0.7423559889885816
564,ZC3H11A,0.10353943709260949,0.9044977290177815,0.7235453494250337
565,ATP2B4,0.7616781748824707,0.8385754530060667,0.27447745163490656
566,LEMD1,0.5061431641601042,0.8210621655412429,0.42786005534458826
567,DSTYK,0.1432723845756798,0.973270313879505,0.7795164348559651
568,NFASC,0.35454609312898755,0.9834998482238974,0.30491437673920196
569,LRRN2,0.9732391868771507,0.6704852072464548,0.319633537962401
570,FAIM3,0.29046167777793463,0.8978359888190021,0.5868176863237242
571,YOD1,0.6505387463310969,0.9967453233663612,0.7120491628784075
572,RASSF5,0.807366983472805,0.16665564499723617,0.21936638035637823
573,CR1L,0.3099968071015786,0.2625243114317063,0.0009866647897327496
574,CR1,0.7828317551036491,0.2916456155214503,0.2282212789103938
575,PLXNA2,0.3281510013454868,0.4450060655620719,0.7625815150461034
576,SYT14,0.5318528523708815,0.297553064701344,0.3627870726959822
577,IRF6,0.03965530782641813,0.16037070934518072,0.33405343424725664
578,KCNH1,0.9767489817187927,0.31293272957405616,0.37739871986856566
579,LPGAT1,0.6164531070454028,0.3581228079068862,0.8419078613671165
580,INTS7,0.28726918705896076,0.13000684973686716,0.9878178067153
581,PPP2R5A,0.14304028919062917,0.24980527625889504,0.023705096867557618
582,RPS6KC1,0.45634435054022826,0.9602122165088178,0.6327266403070358
583,PROX1,0.5197607894411401,0.9920143363626809,0.42664921071714357
584,CENPF,0.32785363169756865,0.23207533250845602,0.5648701499710121
585,PTPN14,0.9411862398214854,0.4509744870205443,0.8869736936271566
586,KCNK2,0.725825399093488,0.6855365842211374,0.08465468179958968
587,KCTD3,0.9636891269981515,0.6734648736904966,0.7044039244178381
588,SPATA17,0.25617514598821045,0.5145980781074491,0.014972160544890367
589,GPATCH2,0.7372253449972438,0.686615798840842,0.9567787380647619
590,RRP15,0.7711474687979247,0.09967983648526402,0.06838890108608431
591,LYPLAL1-AS1,0.4648406210757019,0.06292171999982976,0.9351269296611193
592,MARK1,0.16434045875755166,0.2946341021820138,0.9248142035585505
593,RAB3GAP2,0.9017351216818085,0.2621409890241031,0.8626571362869213
594,MARC1,0.5341195910651241,0.2534983347548846,0.9333833370270733
595,DUSP10,0.0638463328589548,0.5069007762328182,0.4792086115564699
596,DISP1,0.4811543339105414,0.14030462383141218,0.38570645607700105
597,MIA3,0.5683415457070862,0.926611310023475,0.32406492292708033
598,TP53BP2,0.949403227974784,0.13441110470821704,0.056887089499900956
599,SUSD4,0.4630654963420374,0.24326326883600635,0.08682432871310586
600,CAPN8,0.836385271455176,0.4789362230309877,0.8151902838849515
601,CNIH3,0.7292903497094151,0.8612863012226346,0.9441086520121791
602,ENAH,0.12248330664893203,0.879237651907649,0.6952835665108158
603,SRP9,0.8490864282963871,0.3934112513942837,0.5500102057517314
604,ACBD3,0.03466184484719559,0.8427285136423197,0.5508239023050072
605,CDC42BPA,0.5585624600309729,0.7755613162213734,0.16199318047575484
606,ADCK3,0.6562775881489308,0.8111052284591813,0.5941073033602435
607,ITPKB,0.40038470320750763,0.9341278570589587,0.9212520358987208
608,C1orf95,0.41239216726205163,0.4682235391222731,0.3621660872368947
609,SNAP47,0.19667451726219132,0.38657869154174107,0.5060396211597701
610,OBSCN,0.7239871134074799,0.9102104483983077,0.8673842278861983
611,ZNF678,0.012302036178305609,0.3746494651710254,0.45004428394166507
612,WNT3A,0.22619901012012433,0.2590502592814723,0.4779533152335159
613,RHOU,0.6520463884891139,0.7284269530826315,0.24139166809343582
614,GALNT2,0.08639751641050553,0.7437067855701965,0.08451863235818435
615,URB2,0.9102167839172837,0.0751341020823375,0.13575115046346875
616,PGBD5,0.5805753271775013,0.13572189007540159,0.17530172705018043
617,TTC13,0.8259062175913533,0.09391676534161542,0.8727555139070485
618,COG2,0.09534881828278219,0.7065781489488114,0.6108453822103359
619,EXOC8,0.8494784975806295,0.5706374765499094,0.1599787023770569
620,TRIM67,0.3417221737486764,0.14056103364022055,0.5433982482056263
621,DISC1,0.9860542249471156,0.5449863391164899,0.3555000891714566
622,PCNXL2,0.30931362141333274,0.4912747519606129,0.446277200812345
623,SLC35F3,0.5458734156893682,0.6369259895087673,0.42501970513277
624,GNG4,0.3858876129463321,0.7411176598352507,0.3942937417066539
625,TBCE,0.382408320491086,0.2902296167930384,0.4950317074834658
626,B3GALNT2,0.8384778293550822,0.1065500595518778,0.03533754349753748
627,ARID4B,0.2645872636660217,0.33281054918467157,0.20866182358177454
628,TOMM20,0.62978542131708,0.058998903234026456,0.6346406415519997
629,GPR137B,0.7232363205777931,0.20086740873048836,0.752855668410169
630,EDARADD,0.721478556579708,0.2015467982048429,0.7826249386307509
631,NID1,0.566884655207725,0.684235796673286,0.667947874192736
632,HEATR1,0.015282122052376113,0.6776566108361323,0.8443735745023497
633,LGALS8,0.529646330058273,0.8937086141869662,0.20094736442996985
634,RYR2,0.8614058964786525,0.3279959384348281,0.9684800021338367
635,CHRM3,0.9758282732257696,0.3431494818869254,0.6425579310421665
636,FMN2,0.6314132305365994,0.5976252635741991,0.257805786178802
637,KMO,0.8251684716830687,0.7772700888262443,0.9721289057037175
638,WDR64,0.08199908892537022,0.4229748601054222,0.3368500660593089
639,PLD5,0.4500293258025473,0.9652520464400711,0.8039030858787773
640,CEP170,0.8965890498258273,0.7055274787174522,0.4660610858961751
641,AKT3,0.011305917799938503,0.24705569220678902,0.0779950081094406
642,SDCCAG8,0.8069976290878856,0.276991125595642,0.09987527742869029
643,LOC339529,0.0022728476514122242,0.44514406828519837,0.17013895632797393
644,ADSS,0.8819694593222928,0.9794553460740053,0.07462890885343443
645,C1orf101,0.45702393609187175,0.7789198890139232,0.8745015675882465
646,EFCAB2,0.11373757348791014,0.498553507610096,0.6513659647057433
647,DESI2,0.9977210132552883,0.5501747782861416,0.6174221534803297
648,CNST,0.10664864979202981,0.8042929290529873,0.0362631224828045
649,ZNF670-ZNF695,0.024440464593725952,0.7900847849549639,0.8956402730557618
650,ZNF124,0.27501684637352786,0.6190504167900666,0.7761782268202357
651,AHCTF1,0.2654703974828603,0.9336430427703789,0.5200698844919509
652,ZNF670,0.5705815974263786,0.9299846515990436,0.05788038877225132
653,NLRP3,0.9938072407864588,0.7236471681368014,0.7495523685070614
654,GCSAML,0.6919688036538426,0.06108152909273712,0.16436408204319142
655,OR2L13,0.7438647469986929,0.48388380271972387,0.4949850558589789
656,OR4F5,0.040081679396065106,0.6700621896153328,0.7639562877086844
657,DDX11L1,0.34180444859426473,0.9470980111848394,0.16241068690387794
